size,price,direction
300,303800,1
49,273200,1
61,5780100,1
100,267100,1
300,268000,1
100,5857900,1
63,5780800,-1
100,266950,1
100,266300,-1
100,269200,1
100,5868600,1
100,310800,-1
100,301100,1
353,307200,-1
100,5848400,1
1900,306500,1
100,5863100,1
7,5812700,-1
100,269800,1
4,5770600,1
2100,274500,1
100,271700,-1
100,5860200,1
200,268300,1
900,307200,1
41,301100,1
400,271500,-1
34,5710300,1
200,309300,-1
90,2245500,-1
100,301100,-1
2000,301100,1
200,309300,-1
6,2209400,-1
100,2238200,1
100,2242200,1
200,269800,-1
100,273200,1
20,5867500,-1
100,5779800,-1
100,5867900,-1
56,274500,-1
118,5858600,-1
100,5854500,1
100,303050,-1
1000,268500,1
300,266850,-1
100,5849600,1
100,266700,-1
9,5866200,1
100,267000,1
700,303500,-1
230,5832100,1
190,5849800,-1
100,301400,1
130,309150,1
622,311000,-1
200,268300,-1
100,2211100,1
100,306000,-1
100,272400,1
300,269350,-1
200,273900,1
100,301500,1
100,304300,-1
200,301800,-1
266,269100,1
100,2238800,-1
100,304800,-1
100,266700,1
2,5820800,1
3,5835000,-1
100,270100,1
200,5777300,1
20,5880400,-1
41,5675400,-1
19,5722100,-1
100,271600,1
44,269300,-1
100,5798900,-1
63,5831100,-1
100,5861400,-1
100,5835000,1
100,272400,1
21,5827900,-1
100,268300,-1
100,304400,1
100,5856000,-1
100,273800,-1
3,5786000,1
63,2207700,1
100,5881300,-1
12,5809900,1
48,266950,-1
42,5725700,1
100,5881400,-1
9,5776100,1
20,5786100,1
400,271350,1
100,268500,-1
97,5844300,1
100,5853200,-1
15,5793700,-1
35,5777600,1
8,5780400,-1
68,5650100,-1
1000,272100,-1
100,5781800,1
66,5808600,1
100,268200,-1
157,301000,1
100,2225400,1
100,302100,1
300,309000,-1
65,308600,-1
100,304300,-1
6,5804000,-1
300,308800,1
100,2210000,1
100,5780000,-1
99,301400,1
53,267900,1
69,5776300,1
16,2238400,1
4,5721300,-1
1,2243400,-1
365,308400,1
100,5830000,-1
24,271400,1
38,5777000,1
500,274500,1
50,5826500,1
100,267000,1
300,309900,1
100,301100,-1
100,5869000,1
100,268100,1
66,5861400,-1
100,2208100,-1
100,268200,-1
15,5832600,-1
25,2217000,1
52,5696300,-1
100,5738100,1
100,5777500,1
200,310100,1
388,273500,1
100,267300,1
600,307900,-1
100,5828100,1
300,267050,-1
204,301000,-1
221,5776800,-1
100,5778000,1
10,5828300,1
600,266700,-1
100,304400,-1
100,2207650,1
100,5836000,-1
6,5660100,-1
600,5816900,1
100,306000,-1
100,309300,1
500,269700,-1
400,267200,1
27,5652400,-1
100,269300,-1
100,5832200,1
100,273250,1
100,5832000,-1
3,5780800,-1
100,269350,-1
100,268500,1
835,301900,1
100,267000,1
9,5848400,-1
600,308900,1
373,272500,1
97,5648300,-1
100,307300,-1
5,5688900,-1
200,268000,1
500,308200,-1
60,5798300,1
900,271900,-1
1000,268200,-1
100,306300,-1
100,2211200,1
70,273200,1
800,271300,-1
900,267400,1
5,5780000,1
100,303800,-1
300,301300,1
100,305400,1
20,5873000,-1
100,267000,1
100,301100,1
1000,301000,1
100,5798200,1
100,5841200,1
100,268200,1
400,307100,1
1000,273400,-1
99,267100,-1
17,5852700,-1
2,5703000,1
283,268100,1
100,304600,-1
200,266800,1
100,2212000,-1
3,5869100,1
100,5776700,-1
200,5866700,1
300,267200,1
100,303300,-1
19,2240000,1
70,272100,-1
14,2209800,-1
100,5830000,1
700,303000,-1
300,267900,1
3,5721700,1
63,5760000,1
100,304400,-1
100,5854400,1
200,301100,1
100,301500,1
20,5863300,1
7,5699100,-1
100,5721100,1
100,5841200,1
1930,268300,1
400,308400,-1
100,5829000,1
100,266600,1
200,310400,-1
10,5780000,1
97,5776900,1
100,2237500,1
100,271600,1
100,303900,-1
200,5832900,-1
300,269700,-1
50,5848600,-1
1034,267000,1
100,2209000,1
400,307500,1
23,5858700,1
16,5829400,-1
4,2226000,-1
100,306600,-1
100,266800,1
119,308700,1
381,308900,1
300,273400,-1
1,5812900,1
200,2242300,1
49,269000,1
100,306600,1
55,5816300,1
51,274800,1
10,5870000,-1
100,269500,1
280,306400,-1
200,266900,1
200,308900,-1
100,266900,-1
800,266450,-1
200,306000,-1
200,268100,-1
8,5820000,-1
5,5648300,-1
100,304900,-1
5,5776400,-1
100,303600,1
450,269800,1
11,5667000,-1
100,5783800,1
200,309700,1
16,2208700,1
200,5781100,1
100,269450,-1
400,272900,1
4,5642100,1
200,304900,-1
100,273900,-1
100,307300,-1
20,5808700,1
200,302150,-1
100,273300,1
1000,302800,1
100,273500,1
29,5855000,1
100,5776600,-1
100,267100,1
56,2215100,1
100,308000,1
100,304300,-1
300,306600,1
100,273500,1
100,273100,1
100,308700,-1
60,301200,1
1613,273700,-1
315,5650300,-1
34,5825800,1
431,268200,-1
200,271500,1
50,2260000,-1
100,273700,1
18,5868200,1
200,5858850,1
150,5676000,1
100,2212200,1
74,268100,1
100,5855900,1
100,5815400,1
115,5777000,1
2200,273400,-1
100,5781300,1
200,310100,1
100,306100,-1
100,268300,-1
1200,270100,-1
1000,266800,-1
100,274200,1
100,267000,-1
100,302700,1
100,309600,-1
40,5840000,1
100,2210900,1
88,267000,1
100,5855100,1
100,5800800,-1
100,303600,-1
280,267200,1
100,271200,-1
100,5866300,-1
230,304900,-1
1000,307700,-1
400,271000,1
120,2218000,1
100,304800,1
100,273800,1
100,302800,-1
100,273300,-1
100,5813400,1
600,266700,1
1537,308900,1
10,5642500,1
200,269600,-1
4,5729000,-1
9,5833100,-1
100,268500,-1
4,5827900,1
100,305000,-1
5,5840900,-1
1200,302000,-1
100,274600,1
100,306600,1
400,5775700,-1
20,5657500,1
1000,269400,1
100,268600,-1
200,302900,-1
600,302700,1
30,5854400,1
100,266650,-1
100,271300,-1
200,269100,1
500,308000,-1
200,272100,-1
100,301400,1
200,304500,-1
400,304600,-1
100,5862600,1
100,266500,1
100,5834500,-1
100,267000,1
100,303250,-1
4,5860700,-1
100,271300,-1
100,301900,-1
7,2211000,-1
1,5763800,1
1600,304100,1
100,303700,-1
100,304200,1
60,5775600,-1
7,5676100,-1
100,2246300,-1
1,5831400,-1
800,269700,1
100,5786300,-1
300,302100,1
94,272000,1
100,305400,1
13,5777500,-1
34,5655600,-1
100,5854600,-1
200,268000,-1
100,300900,1
100,273200,1
100,5861400,1
100,269400,-1
70,5832500,-1
200,311100,-1
100,5810400,1
400,273000,1
100,269600,-1
100,301500,1
75,5777000,1
342,5826600,1
900,5824600,-1
17,2208400,1
1,5727500,-1
300,267200,-1
79,2253700,-1
100,303400,-1
2500,309200,1
100,5819300,-1
10,5796000,1
50,5859600,1
200,5870000,-1
100,2235800,-1
75,5775700,1
200,301700,-1
100,2211500,-1
62,5721700,-1
400,274500,1
100,5855000,1
100,2238500,1
5,5842000,1
100,269300,1
149,271400,1
200,310200,-1
100,5680000,-1
100,305000,1
22,5652800,1
97,5693600,1
19,2221800,-1
3,5721800,-1
2,5724300,-1
42,5756400,1
100,269700,-1
100,5856600,1
200,267000,1
100,5789200,1
900,309400,-1
500,273300,1
100,5837700,1
100,303500,-1
37,5853300,1
86,5671800,1
8,5779100,-1
2,2237800,1
1200,302800,-1
400,301400,1
12,2224900,-1
100,5783400,1
200,309500,1
100,268350,-1
100,5699500,1
167,267900,1
200,302500,1
40,304200,1
200,309100,1
100,304700,-1
100,301100,1
1000,301400,-1
100,2238800,1
100,2239000,-1
100,307800,1
9,5792500,1
3,5674900,-1
100,2242900,1
900,268500,1
125,5850000,1
100,2209700,1
100,268200,1
1000,274600,1
100,302100,-1
100,5841000,-1
900,268400,1
100,271750,-1
200,271400,-1
5,5830000,1
99,5781500,-1
170,303400,1
1,5755000,1
100,273200,-1
200,5777300,1
400,303700,-1
1200,305100,-1
100,5761200,1
100,5653500,-1
100,2207600,1
100,308500,-1
100,267500,-1
100,5857400,-1
9,274500,1
183,5781300,1
8,5788800,-1
200,309700,1
100,5841000,1
74,5814200,-1
42,5778900,1
6,5776600,1
200,266400,1
100,5813400,1
70,5860100,1
40,5816500,1
100,310600,-1
200,266700,-1
15,5683900,1
200,272100,1
4,5796500,1
300,301150,1
300,273400,1
100,301750,1
17,266100,1
100,310700,1
200,302250,-1
180,272100,1
100,268300,-1
100,5853600,-1
60,273600,-1
100,301100,1
1,5855100,-1
60,5815000,1
100,5660900,1
100,2242600,-1
100,5760000,-1
288,273800,1
200,274100,1
100,5831500,-1
659,270600,-1
100,302400,1
100,266700,-1
5,5850000,1
320,267200,1
300,266850,-1
300,267800,1
492,267000,1
350,272000,1
500,307000,1
200,301100,1
100,302900,-1
100,5780800,-1
100,5778200,1
70,5829500,1
18,5864700,-1
17,2210100,-1
100,5866600,-1
100,272900,-1
50,5651900,1
100,307500,1
26,5651500,-1
2,5846400,1
98,5641600,-1
100,303800,-1
3,5872000,-1
145,273800,-1
1,5858900,1
100,5782900,1
9,274800,1
342,273600,1
90,5757100,1
90,5797200,1
280,2207500,1
20,5779200,1
100,302100,1
22,2235100,1
100,268400,1
100,305400,1
13,2235800,1
600,303800,-1
200,304000,1
300,267200,-1
2,5798500,1
100,269200,1
100,5780100,1
100,304300,-1
90,5831600,-1
300,2206500,-1
50,5859900,1
1,5783500,1
400,274700,1
7,2213500,-1
5,5873600,-1
100,5650000,1
100,304400,1
100,266700,-1
200,309800,-1
84,5827000,-1
100,266900,1
700,268800,1
100,5755600,1
500,269400,-1
1984,267000,1
300,310300,-1
100,2212700,1
142,5788600,1
300,268400,1
66,5846500,-1
2,5646100,1
200,304800,1
300,5813200,-1
100,273500,1
300,271700,1
200,302600,-1
100,266900,1
100,5684800,1
200,303000,-1
241,5835000,1
200,305200,-1
20,5862900,-1
200,273800,-1
7,5808700,-1
400,275200,-1
900,267200,1
200,273000,-1
100,301300,1
100,302200,-1
100,309700,1
2,306300,1
100,303200,-1
20,2212900,1
61,5694700,1
1000,301200,-1
146,303000,-1
100,2208400,-1
12,5645900,1
69,2240000,-1
10,5779600,1
7,5648400,-1
100,273500,1
7,5835900,-1
200,267600,1
100,2248900,1
100,266700,1
158,302200,1
200,302500,1
200,310400,-1
7,5814400,-1
64,2226000,-1
10,5854100,1
82,5798200,1
20,5788500,-1
100,5642200,-1
100,301300,-1
100,269300,-1
100,267000,1
100,5861400,1
590,310800,-1
1200,301400,1
39,5853700,1
400,307300,1
100,5824300,1
110,302200,1
265,309300,1
97,5827600,1
800,309700,-1
400,268000,1
72,5813400,-1
900,301100,-1
100,272100,-1
100,5791000,-1
50,5809700,1
100,273700,1
100,5857500,-1
2,2244500,-1
100,301200,1
15,2210100,-1
17,5861000,-1
1200,308600,-1
77,272100,1
742,271300,1
100,5859000,1
100,5655400,-1
6,5828300,-1
100,5783800,1
100,301200,-1
1141,303500,1
100,302400,-1
100,269600,1
22,5870500,-1
100,269000,1
100,266500,1
18,274800,1
1,5810100,1
1000,271800,-1
1000,301100,-1
100,267900,1
69,5783000,-1
100,274700,-1
100,302000,1
10,2222800,1
100,306600,1
420,273600,-1
3,5857400,1
1300,303500,1
50,5834600,1
100,308800,1
21,268100,-1
500,272500,1
100,304300,-1
100,309200,-1
3,5828300,-1
100,307300,1
197,308500,1
26,304900,-1
100,303500,1
744,301250,1
100,302000,1
100,306600,-1
1,2217300,-1
100,269600,-1
102,5842000,-1
293,5869100,-1
21,2209200,1
100,303050,-1
1,5860900,1
100,5868000,-1
8,5778200,-1
300,268000,1
100,5865400,-1
200,309200,-1
100,308600,-1
100,271500,-1
100,5672800,-1
8,2226000,-1
100,302200,1
8,5855200,1
66,274400,-1
100,5646900,-1
15,5812700,-1
400,268500,1
25,5779100,1
1000,266600,-1
100,5784600,-1
42,5781600,1
92,5863300,1
50,5783900,1
100,272400,1
50,5855900,-1
180,271500,-1
12,306200,-1
80,2209300,1
100,267000,1
88,2211900,1
200,2209300,1
200,267200,-1
200,309200,-1
4,5724200,-1
100,273100,1
3,5826800,1
1,5777700,1
200,273400,1
20,5747700,-1
40,2214700,-1
695,2248100,1
75,303800,-1
44,5775500,1
200,269700,1
100,266950,1
115,268100,-1
39,2210600,1
100,5685800,-1
4,5826600,1
400,273100,1
7,5807000,-1
170,272600,-1
200,309500,-1
100,302700,-1
400,306000,1
100,269400,1
2,5799400,-1
26,5777300,1
100,5776200,1
100,304500,-1
600,303700,1
74,5850900,-1
79,267000,1
21,268100,1
200,267000,1
40,5865500,1
100,5831100,1
72,5876400,-1
100,5813500,1
1000,268400,-1
100,5738800,1
100,5799900,1
100,5680000,-1
100,5855600,1
100,266950,1
99,5864700,-1
100,274900,-1
100,5784700,1
100,274200,1
300,271500,1
50,5879200,-1
54,5843100,-1
8,5722900,1
1100,305900,1
20,303500,1
100,269700,1
900,274800,1
100,2236300,-1
500,308500,-1
100,271900,1
92,2258000,1
100,301400,1
10,305000,1
133,266600,-1
50,5863900,1
100,266900,1
23,5840000,-1
2900,301100,-1
100,5784400,-1
100,306050,-1
100,301000,1
100,5836300,1
1,303600,-1
100,5788200,1
40,5777600,-1
300,308300,1
100,5873800,1
80,5818100,-1
200,5800100,1
200,271450,1
50,5812000,-1
400,271700,1
100,304700,-1
100,304500,1
7,5810700,-1
100,5723500,-1
400,308600,1
1,5862400,-1
82,273300,1
100,5873100,1
16,5872400,-1
200,273300,1
51,5825600,-1
100,5845300,1
15,311000,-1
100,5779800,1
100,5650500,-1
100,2233500,1
100,302700,1
400,5850000,-1
14,5858600,1
600,309300,-1
100,271500,-1
100,2243000,-1
100,272700,-1
100,5806400,1
100,5861500,1
159,5675300,1
156,5820300,1
393,303100,-1
2,2235100,1
100,5828400,1
153,273900,1
100,5863700,-1
200,269300,1
82,5774700,1
100,307700,1
1500,267100,1
100,303600,-1
4,5796100,1
608,273600,-1
75,2239000,1
200,269500,-1
87,268000,-1
200,304700,-1
300,307700,1
743,5776600,1
10,5778000,1
4,5781300,1
100,309000,-1
100,2231100,-1
1,5783800,1
100,273800,-1
400,273300,1
10,5735100,1
100,305000,-1
69,5650300,-1
462,267000,1
200,5851200,1
700,301100,-1
1,5756400,1
900,270200,-1
1,5781500,1
221,5860000,1
65,5843700,1
100,302000,-1
1,5811700,1
700,306500,1
22,5814600,1
100,304800,1
152,5789700,1
100,5864500,-1
25,5825100,1
3,5642000,1
86,5832300,-1
200,302400,-1
100,5872900,-1
88,2226100,-1
100,5650100,1
99,5818400,1
400,309650,-1
200,271500,-1
1000,309400,-1
24,5775700,-1
300,307300,1
3,5845700,1
9,5720150,-1
75,5859800,-1
100,2251000,1
202,308700,1
3,5847200,-1
100,266800,-1
5,5828100,1
200,273800,-1
100,5854000,1
180,5819600,1
200,5654600,-1
400,307800,-1
100,5779200,1
100,5862800,1
584,273200,-1
3500,266800,1
100,268400,-1
17,307900,-1
200,307300,1
800,308700,-1
40,5828100,-1
66,5848900,-1
100,5783700,-1
20,2207400,-1
100,269100,-1
33,307600,1
100,5861200,-1
100,266950,1
100,309900,-1
100,303500,1
100,5785300,1
1048,268300,1
300,272900,1
53,5810200,-1
300,273600,1
600,308700,1
100,301800,-1
100,5807200,-1
100,307250,-1
250,304300,-1
146,303000,1
703,267100,-1
97,5795800,1
200,300900,1
100,5777700,1
100,5811200,-1
4,5842600,-1
100,268250,-1
21,272500,1
16,305950,1
1000,269400,1
100,266400,1
4,5749400,1
1,5869200,1
100,304800,-1
200,271700,1
100,5845900,1
500,274900,-1
56,5782600,1
1,5855200,-1
200,309400,1
100,272950,-1
200,5720000,1
1200,302600,-1
16,2235500,1
16,306050,1
300,5814500,-1
100,5775900,1
88,5750600,-1
266,308400,1
200,308750,1
100,5860000,1
216,308600,-1
400,269450,1
1,5781400,-1
20,5640800,1
8,5812200,-1
200,269300,-1
70,5813800,-1
100,2211200,1
1,5855100,-1
60,308000,1
100,5860700,1
100,309700,-1
97,5784600,1
200,301200,-1
7,5780100,1
41,5812800,-1
700,309500,-1
7,274300,-1
100,5787000,-1
100,5830900,1
100,307300,-1
100,5860300,1
200,308500,1
100,2212600,-1
22,5776800,1
300,304600,-1
91,5695200,-1
10,5648600,1
200,269100,-1
14,307400,1
300,274900,1
30,5864200,-1
300,270200,1
1,5861000,1
100,5811150,1
100,301800,1
200,270500,-1
100,273700,-1
400,273900,-1
82,2213100,-1
100,303600,-1
4,2208000,1
100,307300,-1
400,273600,1
200,308400,-1
400,304600,-1
1,5780000,-1
711,273300,1
291,5856900,1
31,5856200,-1
100,271400,1
51,5810600,1
100,2246000,-1
1,5810400,1
200,309700,-1
62,5686200,1
100,5682500,-1
100,5647700,-1
60,2217500,-1
260,5861500,1
100,5777100,-1
1000,273900,1
100,266800,-1
97,5851200,1
100,5782000,1
100,5812300,1
100,5690900,-1
100,306350,-1
100,303700,1
100,302500,1
622,273800,-1
10,5647900,1
26,5777100,1
100,268400,-1
100,267000,1
100,5810100,-1
5,5670100,1
100,271900,1
100,2240200,-1
227,267000,1
100,266900,1
100,266950,1
6,2210100,-1
10,2238600,1
1,5859600,1
100,268100,1
100,273200,-1
200,304100,-1
100,272900,1
4,5768000,-1
100,308800,1
100,309000,1
9,5679700,-1
10,5779000,1
100,308000,1
100,302100,1
200,273900,-1
54,302700,-1
300,5852300,1
53,5801200,1
45,5763800,1
200,309000,1
502,309500,-1
101,300800,1
300,310400,-1
100,5813200,1
100,5863000,-1
175,266500,1
339,268100,1
82,2216100,1
100,2209500,1
1,5849300,-1
100,306050,-1
100,301100,1
100,303000,-1
200,302600,1
100,2239700,1
300,301300,1
72,268500,-1
6,5696800,-1
100,304400,1
319,268500,1
2,5654700,-1
17,5776600,1
100,301100,1
100,2227200,-1
300,309600,1
231,301600,-1
49,301000,1
100,309200,-1
50,5841200,1
200,304100,-1
6,2221600,-1
400,274100,1
37,5856100,-1
200,301800,1
44,2211700,1
4,5715700,1
15,271800,-1
4,5855900,-1
100,5786900,-1
100,306300,1
6,5876600,-1
100,301300,-1
100,271400,1
100,301100,-1
18,5858400,-1
74,5852100,1
100,5868800,1
100,301350,1
68,5775000,1
1000,306800,1
49,2219000,1
16,2235500,1
100,268100,1
84,5860100,1
1000,268300,1
100,303000,-1
100,272000,1
100,5798800,-1
18,5845800,1
96,306100,1
200,273500,-1
200,270100,1
5,5683300,-1
500,266400,-1
200,308600,1
10,5840600,-1
20,5824000,1
300,275500,-1
49,272400,1
90,5856000,-1
84,2245900,1
10,5832800,-1
428,5660000,1
200,272400,-1
2,5757900,1
100,306400,1
100,5781100,-1
100,5856400,-1
100,302200,1
100,5780000,1
90,5694000,-1
81,5847100,1
200,266900,1
132,5782000,1
200,271700,1
13,5868100,-1
1,5842900,1
800,269100,-1
70,5866500,-1
207,303700,-1
80,5794500,-1
100,272500,-1
1,5795000,1
10,5683200,-1
400,273900,1
56,266900,-1
61,268000,1
13,5880000,-1
80,5860200,-1
5,5846600,-1
33,310900,-1
75,5862000,-1
200,268600,-1
100,271400,1
800,306000,1
50,5860800,-1
4,5823000,1
64,2237800,1
100,5806750,-1
50,5815700,-1
100,274100,-1
100,302100,-1
865,309500,1
33,302100,-1
35,5776900,-1
42,273800,1
100,272000,1
100,271900,-1
100,268100,1
99,266600,1
240,309300,-1
200,301900,1
100,300700,-1
100,5812200,1
900,266900,-1
400,271200,-1
100,266700,-1
100,301900,1
100,303100,-1
100,274000,1
145,5780700,1
100,305000,1
64,5777700,1
10,5867500,-1
18,5848600,-1
100,304050,-1
100,305000,1
400,304600,1
200,5856100,-1
1045,268200,1
232,5769000,-1
1000,304500,-1
300,309400,1
25,267000,1
200,302200,1
110,274000,1
300,268200,-1
100,269300,-1
50,5840300,1
100,267100,-1
18,5818300,-1
75,5777600,1
300,267900,1
300,309200,1
100,306000,-1
100,269800,-1
300,268300,1
100,302500,-1
400,267600,1
100,301200,1
10,5819100,1
12,5699100,-1
900,270400,1
50,5813300,-1
88,269400,-1
40,2210300,1
22,5727800,1
2,5776400,1
23,5849500,1
43,5780900,-1
8,5835100,-1
700,302200,1
38,5653000,1
200,274900,1
100,273850,1
100,301800,1
16065,309200,1
100,301200,-1
97,269300,1
100,5654000,-1
4,274450,-1
1000,304600,-1
167,5794000,1
97,5812400,-1
100,5829000,-1
97,5674900,1
100,266800,-1
49,266600,1
6,5654200,-1
200,310400,1
7,272900,-1
100,271900,1
53,5860700,1
100,5728300,1
100,301250,-1
300,5810300,-1
501,266950,1
189,304600,-1
100,302700,1
97,5775100,1
100,266900,1
20,2207500,1
100,5813800,-1
100,271400,-1
1,5807400,1
100,267950,1
200,309500,-1
100,308200,-1
7,2222000,-1
21,305800,1
500,308400,1
100,2211000,-1
100,5879400,1
200,309000,-1
100,5834300,1
20,2228700,1
30,5775300,1
100,308100,1
9,272600,1
400,271300,1
100,269250,-1
69,5648200,1
1000,307100,1
113,269400,1
41,308550,1
100,273700,1
1800,268600,-1
300,301700,-1
100,5808000,-1
100,5866600,-1
100,5782700,1
889,308900,-1
100,272100,1
10,5721200,1
100,271250,-1
15,5866200,1
300,274800,1
100,5645300,-1
10,2211600,1
1000,266550,-1
600,273600,1
100,275600,-1
100,304400,-1
100,266300,-1
160,5756700,1
25,5825900,1
100,5682900,1
100,304900,-1
80,2230900,1
1,5813200,1
100,266600,1
14,5863200,-1
100,275300,1
600,5808450,1
200,273400,1
